"","Gene","Mode0_Mean","Mode1_Mean","Mode2_Mean","Mode3_Mean","Mode0_Percent","Mode1_Percent","Mode2_Percent","Mode3_Percent"
"ISG20","ISG20",0.247597987867551,-0.363297216178891,-0.0219869330180426,0.0801677316285603,0.7,0.764705882352941,0.5,0.6
"ITGB6","ITGB6",0.0152170167989907,-0.274165335119463,0.200832950329115,0.084959148513602,0.45,0.823529411764706,0.571428571428571,0.6
"MSANTD3","MSANTD3",0.00741397458412857,-0.0107650184211431,-0.0157498561027946,0.00655829117169654,0.6,0.647058823529412,0.428571428571429,0.6
"A4GALT","A4GALT",0.0119250404021197,-0.027385385792966,0.0104155369717355,-0.014518672946173,0.25,0.529411764705882,0.571428571428571,0.4
"SMARCA1","SMARCA1",-0.0136892951431517,0.0717523941227132,0.0407643087034314,-0.0110243544697919,0.15,0.470588235294118,0.785714285714286,0.4
"KIF3C","KIF3C",0.00415661616189872,-0.00853065650324228,0.0531149327616499,0.00381770020650944,0.6,0.588235294117647,0.785714285714286,0.6
"HERC2P2","HERC2P2",0.0239131905901477,-0.0324212242158679,0.11523801035288,0.0558522831949471,0.65,0.588235294117647,0.857142857142857,0.8
"PAPSS1","PAPSS1",-0.0178737417073402,0.0737570619598524,0.116669498069469,-0.0555461116204583,0.55,0.705882352941177,0.857142857142857,0.8
"TNFRSF25","TNFRSF25",-0.0249904381578909,-0.00549879270538129,0.103895956127472,0.0365503618597169,0.5,0.647058823529412,0.928571428571429,1
"ZDHHC8","ZDHHC8",-0.010885668469738,0.00202175492493794,0.126361765575068,-0.0010792184561034,0.55,0.647058823529412,0.857142857142857,0.6
"OSMR","OSMR",-0.0563706941922514,-0.25250525806719,0.0331144974308159,0.0163629709601585,0.55,0.941176470588235,0.571428571428571,0.4
"TSPAN2","TSPAN2",0.0264494441790162,-0.0326210650716488,0.0190369749264368,0.00931439260093286,0.7,0.647058823529412,0.642857142857143,0.6
"ASAP1","ASAP1",-0.0208624862399022,-0.00387299273964958,0.0769381967288976,-0.0669095299608216,0.45,0.529411764705882,0.714285714285714,1
"GTPBP2","GTPBP2",0.000486369204647227,-0.105647462334572,0.141407389442535,-0.041650430622463,0.4,0.882352941176471,0.642857142857143,1
"POMT2","POMT2",-0.0363800240218578,0.00362170456567588,0.0452105492989481,0.0369302008271403,0.8,0.411764705882353,0.571428571428571,0.8
"RGCC","RGCC",0.0853698534407718,0.107353869323178,0.0730239302853043,-0.229536899643628,0.7,0.882352941176471,0.571428571428571,1
"CTD-2555C10.3","CTD-2555C10.3",0.00109950736501374,0.0263318317313832,0.0203763840141244,0.0100218228476957,0.65,0.647058823529412,0.714285714285714,0.8
"HS6ST1","HS6ST1",-0.00414070789942471,0.00986406543754767,0.109149163304114,-0.0556884227974953,0.55,0.588235294117647,0.928571428571429,0.8
"FHOD3","FHOD3",-5.37929438547391e-06,-0.00592641911266511,0.051801288340555,0.01211429142127,0.15,0.588235294117647,0.785714285714286,0.8
"PHLDB1","PHLDB1",-0.00180132743948307,-0.0201471056026554,-0.00780396273605346,0.0151854990615109,0.5,0.470588235294118,0.5,0.8
"TMEM184B","TMEM184B",-0.0373695683077214,-0.12048172428939,0.111615661221667,-0.0656712160576917,0.6,0.823529411764706,0.857142857142857,1
"LCAT","LCAT",-0.0149177114178779,-0.0218987757142387,0.0143305362884737,-0.0193861342775389,0.75,0.529411764705882,0.5,0.4
"SLC39A13","SLC39A13",-0.0169661518207455,-0.0357030119747232,0.0645789753872376,0.00961070312867187,0.45,0.882352941176471,0.714285714285714,0.4
"FAS","FAS",-0.0694648113136976,0.0671530011657727,0.0239873051505494,0.047478806967219,0.55,0.705882352941177,0.714285714285714,0.6
"SYTL4","SYTL4",0.0241520143820241,-0.261242806510094,0.105953157362013,-0.030542071079729,0.55,0.941176470588235,0.714285714285714,0.8
"EVA1B","EVA1B",0.00247803397640918,-0.0321147582787462,0.113241925578245,-0.0121051616528598,0.55,0.470588235294118,0.857142857142857,0.4
"CORO1A","CORO1A",-0.0194194012168544,0.0356602133306591,0.0399777851191369,0.089028961643128,0.45,0.529411764705882,0.785714285714286,0.8
"PLXNA3","PLXNA3",0.0526703465985191,-0.0964074810426193,0.0697201218782307,0.00514452307993616,0.6,0.764705882352941,0.571428571428571,0.4
"CCDC64","CCDC64",-0.0199273362850732,-0.0646054424843504,0.0500038295672135,-0.0890243570057429,0.5,0.705882352941177,0.857142857142857,0.8
"ARHGAP40","ARHGAP40",0.0041466989763391,0.00899287051216697,0.0786205538194606,0.00319961928509714,0.2,0.470588235294118,1,0.4
"CILP2","CILP2",0.0040854613172837,0.00179494123872893,0.0756541138582863,0.0040229226737354,0.7,0.470588235294118,0.857142857142857,0.4
"SLC35G2","SLC35G2",0.00415666772694817,-0.0370180422300645,0.0629997686393356,0.0466023695941635,0.5,0.588235294117647,0.714285714285714,0.6
"PTPRS","PTPRS",0.0266480433005747,0.0390933458492649,0.0762381902128915,0.0677553334363352,0.6,0.588235294117647,0.857142857142857,0.4
"NCK2","NCK2",0.0367117899030299,-0.0302004731448019,0.202567987535314,-0.0658529353464205,0.5,0.588235294117647,1,0.8
"CCDC50","CCDC50",0.00145077256956361,-0.151928025617964,-0.138474871832883,-0.0924150085621906,0.55,0.941176470588235,0.642857142857143,0.8
"BCAM","BCAM",0.0577942942468434,0.0462828954841123,0.0379622173398008,-0.0785565051740237,0.6,0.647058823529412,0.642857142857143,0.8
"RGS12","RGS12",-0.0393885946468279,-0.135824819062866,0.0581968954485106,-0.27189372104749,0.65,0.823529411764706,0.714285714285714,0.8
"WFS1","WFS1",-0.0285955130708867,-0.0655799946826111,0.0845879117410149,-0.0949723124996029,0.6,0.705882352941177,0.857142857142857,0.8
"TMEM63B","TMEM63B",0.0199093765012931,-0.0940220697344222,0.161915814040357,-0.0486837872055354,0.6,0.647058823529412,0.928571428571429,0.4
"STIM1","STIM1",-0.0205234693662485,-0.0401170514492169,0.168160954400554,0.0130894718217631,0.65,0.588235294117647,1,0.6
"DDX58","DDX58",-0.0732452272295131,-0.182683303531804,0.0862067917966866,0.0190901861584985,0.55,0.882352941176471,0.785714285714286,0.8
"RP11-161M6.2","RP11-161M6.2",0.0380141087227469,0.0443053497430787,-0.00184590715390999,-0.122530360086675,0.75,0.764705882352941,0.428571428571429,0.8
"GPSM3","GPSM3",0.0178980221951762,-0.00926370690194261,0.0426616511693274,-0.0499600250259272,0.65,0.411764705882353,0.785714285714286,0.8
"IL11","IL11",0.0197405527006772,0.00154796899352343,-0.118372713609832,0.00383928882186139,0.8,0.411764705882353,0.642857142857143,0.4
"FHL3","FHL3",-0.00607417290184396,-0.00295615956259705,-0.0261773685561643,-0.0470241556930258,0.6,0.411764705882353,0.571428571428571,0.8
"CHFR","CHFR",-0.0221489055071012,-0.1045518888749,0.12646445149062,0.0629907053209809,0.7,0.764705882352941,0.928571428571429,1
"CERCAM","CERCAM",-0.00362005912609891,0.0192458795498865,0.198398826400285,0.00292165391431089,0.35,0.470588235294118,0.785714285714286,0.6
"GALNS","GALNS",-0.0338659779569235,-0.0409092641634095,0.14893792811496,-0.00454162597163387,0.6,0.529411764705882,0.785714285714286,0.4
"UNC13D","UNC13D",-0.0265014064634319,-0.0482417952166151,0.15036940888586,0.123735965581892,0.5,0.764705882352941,0.785714285714286,1
"ZFAND3","ZFAND3",0.0191363952860008,-0.0691308631780018,0.152244661102282,-0.0319114369429171,0.55,0.705882352941177,0.857142857142857,0.6
"CTSL","CTSL",-0.0603299717055937,-0.165777313988677,0.199128835865216,0.0274648835487499,0.5,0.705882352941177,0.571428571428571,0.6
"FSTL1","FSTL1",-0.0121774868188221,-0.100522354505945,0.0195563242661063,0.0547519758016885,0.6,0.705882352941177,0.571428571428571,0.8
"IL6R","IL6R",0.00428770332348978,-0.0831171375855664,0.0469973011335195,-0.0224293255531073,0.5,0.764705882352941,0.785714285714286,0.6
"SGK223","SGK223",0.0449502406613248,0.0534169250241854,0.12476031876373,-0.0342770906345952,0.6,0.705882352941177,0.928571428571429,0.6
"DVL1","DVL1",-0.0655804145809106,-0.097361585047384,0.149272880159473,-0.14040796796059,0.7,0.705882352941177,0.785714285714286,1
"PDGFC","PDGFC",0.0225304949959187,-0.017245386022996,0.0114423559809679,-0.00938136612432007,0.3,0.352941176470588,0.5,0.6
"CHPF2","CHPF2",-0.00347139648594921,-0.0390066251513451,0.0374812031750232,-0.115448415638656,0.5,0.647058823529412,0.571428571428571,1
"NTN4","NTN4",0.0607518806398713,-0.0555795850054946,0.140677051895372,-0.0886622052605589,0.65,0.705882352941177,0.785714285714286,1
"TUBA4A","TUBA4A",-0.125958685087128,-0.00198922598724276,-0.109406841455652,-0.215444194136544,0.65,0.588235294117647,0.571428571428571,0.8
"PVR","PVR",0.0402505710819792,-0.0138767713761616,0.0394621399053333,0.0314203156751774,0.6,0.647058823529412,0.5,1
"ARHGAP21","ARHGAP21",-0.0568681020492951,-0.0400629143139068,0.04022930648034,-0.18378243116624,0.6,0.588235294117647,0.642857142857143,1
"PPP1R14C","PPP1R14C",-0.00241286055703754,-0.022679888569486,0.0515989518966226,0.0159029410744265,0.15,0.529411764705882,0.857142857142857,0.8
"UGT2A3","UGT2A3",-0.0868166347096623,-0.185075665305538,-0.0648431882789223,-0.0348706917087136,0.65,0.470588235294118,0.428571428571429,1
"MAST4","MAST4",0.0652835850378336,-0.0820318831248485,0.0948388467297917,0.0704189409824149,0.7,0.764705882352941,0.571428571428571,1
"ARMCX1","ARMCX1",-0.000806304272246718,-0.0011535120046008,0.0715946746663388,0.00643033463892596,0.45,0.294117647058824,0.785714285714286,0.6
"LONRF2","LONRF2",0.00393417348111001,-0.00944658257364893,0.180070454819833,0.0108565109331775,0.8,0.470588235294118,1,0.4
"STK10","STK10",-0.0390152720515318,-0.0609299459985518,0.02573874520091,-0.00301894376359794,0.75,0.823529411764706,0.642857142857143,0.2
"KCNC3","KCNC3",0.000492318226432677,-0.00676784389588814,0.0392723139066137,0.000542928973889444,0.4,0.647058823529412,0.857142857142857,0.4
"TMC8","TMC8",-0.0168568765092812,-0.0570537120800891,0.0320587996118415,0.0606357313721396,0.45,0.470588235294118,0.5,1
"HDAC7","HDAC7",-0.016686276870332,-0.165772224121247,0.0776484780123968,-0.0718885978436023,0.5,0.823529411764706,0.857142857142857,1
"ARHGAP5-AS1","ARHGAP5-AS1",-0.0145019380484647,-0.0481320762947112,0.0365047619830258,0.00374033124718909,0.65,0.882352941176471,0.642857142857143,0.4
"IL4R","IL4R",0.0318053082781225,-0.0575505934379277,0.117812916538756,-0.106603508666526,0.55,0.705882352941177,0.785714285714286,0.6
"TLDC1","TLDC1",-0.0394120393094283,-0.148667223633868,-0.00367932812061753,0.00392740855442337,0.6,1,0.571428571428571,0.6
"PLEKHN1","PLEKHN1",0.0382564511378188,-0.105787521257408,0.0585705898626735,-0.0222915416681071,0.55,0.882352941176471,0.714285714285714,0.6
"IRAK2","IRAK2",-0.00893585458216992,-0.0952282729009881,0.0452572741594762,0.000807284755871125,0.35,0.764705882352941,0.785714285714286,0.6
"SLC36A4","SLC36A4",-0.00692788679294082,0.0667848360497774,-0.00282056774688258,-0.025533190749875,0.5,0.647058823529412,0.5,0.4
"UBE2F","UBE2F",-0.00288952174836454,-0.0329476337790803,0.0274894076719762,0.0390615625570339,0.55,0.529411764705882,0.571428571428571,0.4
"NDST1","NDST1",0.0084968421010601,-0.00590208567744321,0.0193718022410484,0.0224534822928646,0.6,0.470588235294118,0.714285714285714,1
"NUAK1","NUAK1",-0.0103909581411826,-0.00111411728912303,0.0311836934976436,-0.0444243083038021,0.5,0.529411764705882,0.642857142857143,0.8
"LIPH","LIPH",0.274560360780153,-0.187532026219758,0.0870026292026832,0.0805330930485817,0.85,0.705882352941177,0.428571428571429,0.8
"NRSN2","NRSN2",0.00175971832337779,0.0071359864418126,0.0590926036219489,0.0026548284972489,0.5,0.529411764705882,0.857142857142857,0.4
"FGFR1","FGFR1",0.0117498638698934,0.00787537772270695,0.0375183096522036,0.0118875762322716,0.8,0.882352941176471,0.714285714285714,0.8
"SEMA3A","SEMA3A",0.0151119175151314,-0.0664815837996118,0.0492225602372293,0.00953846700222052,0.5,0.764705882352941,0.714285714285714,0.6
"TSPAN4","TSPAN4",0.0257038867763686,0.0182230347859018,0.106021210610265,-0.0727976850443612,0.55,0.411764705882353,0.857142857142857,1
"C3orf55","C3orf55",-0.0081950417460165,0.00169984724372773,0.0686050218365201,0.00830639386264349,0.45,0.411764705882353,0.857142857142857,0.8
"KRTAP3-1","KRTAP3-1",0.000231491585160332,-0.00288627891086214,0.118699077800664,-0.00107197374931297,0.3,0.352941176470588,0.642857142857143,0.2
"PLEKHM2","PLEKHM2",0.00789765615131177,-0.0258561483193279,0.0633436800093068,-0.0416435305168263,0.4,0.705882352941177,0.785714285714286,0.4
"GNA15","GNA15",0.0143135950512354,-0.0234147737401374,0.0211635670588717,0.0689086642040221,0.25,0.529411764705882,0.571428571428571,0.6
"IRF2BPL","IRF2BPL",-0.00250368633153458,-0.00563545529544034,0.0912333756576138,0.0377541226373954,0.55,0.529411764705882,0.714285714285714,0.6
"THAP2","THAP2",0.082689357773475,-0.00191237697961949,0.077506757834007,-0.0322799747335502,0.75,0.529411764705882,0.785714285714286,0.6
"SPRR3","SPRR3",-0.0275060545420483,-0.3169995030696,0.213663946205096,0.11436914440212,0.6,0.941176470588235,0.928571428571429,1
"EVA1A","EVA1A",0.00123668696735888,0.0177384153293987,0.032173413658495,-0.0160834042834452,0.4,0.529411764705882,0.5,0.6
"LEPRE1","LEPRE1",0.0105656941574049,-0.0542552178292389,0.0376891000302788,0.0182243888596607,0.5,0.705882352941177,0.642857142857143,0.6
"IL1B","IL1B",0.0616910655336194,0.0177335470336501,0.0683485198737401,-0.139272823461422,0.45,0.411764705882353,0.714285714285714,0.4
"RBMS1","RBMS1",0.0173110784884659,-0.157529474371844,0.164641841829691,0.143290709387602,0.7,0.823529411764706,0.714285714285714,0.8
"CTNNBIP1","CTNNBIP1",-0.0705403773530487,-0.0403251602405671,-0.06729417149661,0.0116349793832686,0.55,0.647058823529412,0.642857142857143,0.6
"LINC00346","LINC00346",-0.000348445165735261,-0.0123733715782632,0.0450138071469089,-0.0327456789875236,0.55,0.705882352941177,0.642857142857143,0.8
"PTPN1","PTPN1",-0.019890182586971,0.0259212575761998,0.0180026369612108,-0.0199650076157444,0.6,0.470588235294118,0.5,0.4
"ARMC5","ARMC5",0.0432813250129469,0.0273739306120757,0.0613034402176919,-0.102473316323252,0.8,0.764705882352941,0.785714285714286,0.8
"STAT2","STAT2",0.0124825071298467,-0.0784486369892733,0.612428530719486,0.0313731454549274,0.65,0.705882352941177,0.857142857142857,0.8
"SYVN1","SYVN1",-0.0347266905011372,-0.10838021358816,0.155287545560793,-0.0438033533531629,0.75,0.823529411764706,0.714285714285714,0.6
"SLC9A7","SLC9A7",-0.00359680462862121,-0.0304629054727915,0.0525768279020975,0.00984859105718268,0.65,0.529411764705882,0.928571428571429,0.8
"SUN1","SUN1",0.0787461781324361,-0.240206916532622,0.0427323654343005,0.0735213410754356,0.55,0.823529411764706,0.642857142857143,0.6
"ST6GALNAC2","ST6GALNAC2",0.0495649229628971,-0.0308149410112372,0.0015730497158119,-0.0373192613487589,0.65,0.647058823529412,0.642857142857143,0.8
"SLC31A2","SLC31A2",0.00364671079326785,-0.00130421052411891,0.064494060946608,-0.0280181066027902,0.7,0.411764705882353,0.857142857142857,0.8
"CA12","CA12",0.0529815345545299,-0.130980005405023,0.081548492033624,0.0408178119964062,0.35,0.764705882352941,0.785714285714286,0.6
"GLTPD1","GLTPD1",0.0246073991646172,-0.0285527613259707,0.0880551017240184,0.046788673484625,0.55,0.588235294117647,0.714285714285714,0.8
"LAMC1","LAMC1",0.00333445482952166,-0.176411931292042,0.0667637440169003,-0.0141554011006301,0.55,0.823529411764706,0.642857142857143,0.4
"ABCC5","ABCC5",0.00374799308522224,-0.021547051076416,0.134547045943572,0.0426786447808952,0.65,0.588235294117647,0.928571428571429,0.8
"HIVEP1","HIVEP1",-0.0353654431224393,-0.0250577824126308,0.078209194262564,0.0222726981759431,0.7,0.588235294117647,0.714285714285714,1
"RP6-99M1.3","RP6-99M1.3",0.0164643917829587,0.0209455226237974,0.0174498142135193,-0.0558945959566585,0.6,0.647058823529412,0.714285714285714,0.6
"GPR126","GPR126",0.0925223961122293,-0.0907590978931886,0.096891836883992,0.0534092235523879,0.7,0.705882352941177,0.714285714285714,1
"PTPN23","PTPN23",0.041246864691204,-0.0242853479922813,0.152441567169953,-0.0234160907043431,0.65,0.529411764705882,0.785714285714286,0.8
"RP11-597D13.9","RP11-597D13.9",-0.0042100708631341,-6.32990086103238e-05,0.0634337002371872,0,0.4,0.294117647058824,0.785714285714286,0
"PPM1K","PPM1K",-0.0247115643632061,-0.0542915888336981,0.227736692035448,-0.0206365601286034,0.55,0.705882352941177,0.857142857142857,0.8
"GRHL2","GRHL2",0.0220345648461317,0.0809322809337269,-0.00264695391138923,0.0624207691264568,0.45,0.647058823529412,0.428571428571429,0.6
"SLC44A2","SLC44A2",-0.0385140821362971,-0.0510166478404399,0.0980955047899585,-0.0938815239700437,0.55,0.529411764705882,0.785714285714286,0.8
"COPA","COPA",0.0800033759419677,-0.0646278487354706,0.0801800104417881,-0.104329561502778,0.65,0.705882352941177,0.5,0.8
"PCSK1N","PCSK1N",0.00914972023112452,-0.035330722789124,0.154181381596878,0.0296964830160051,0.45,0.588235294117647,0.714285714285714,0.6
"RBFOX2","RBFOX2",0.0439020176381971,-0.02748793554,-0.0137014715620288,-0.0447293756845665,0.5,0.588235294117647,0.5,0.6
"EGFL7","EGFL7",0.0718604697225638,0.0114141306004443,0.129293532944771,0.0127615637950547,0.55,0.470588235294118,0.642857142857143,0.8
"PRICKLE3","PRICKLE3",-0.0233632225799167,0.00627496892434761,0.0711300258169852,-0.00731311555376016,0.65,0.529411764705882,0.928571428571429,0.6
"TPBG","TPBG",0.00922641947712021,-0.0727243832856655,0.0722339331853427,0.0956716516682181,0.25,0.529411764705882,0.714285714285714,0.8
"MKL1","MKL1",0.0173337371544923,-0.0279648934750775,0.0389570463341885,0.0071705027830734,0.7,0.705882352941177,0.714285714285714,0.4
"RP11-359K18.4","RP11-359K18.4",-0.00811023263275122,-0.0255806876316831,0.056563274082344,-0.0101986908301025,0.55,0.764705882352941,0.785714285714286,0.6
"PTP4A3","PTP4A3",-0.0211583984671825,0.00938878081356131,0.0836170308499343,-0.00930167371311753,0.6,0.588235294117647,0.857142857142857,0.6
"SLC10A3","SLC10A3",-0.0186954344132906,-0.0440380743535361,0.0578800116485708,0.0212504967061224,0.55,0.647058823529412,0.642857142857143,0.4
"GLRX2","GLRX2",0.0192370744784545,0.0900115969453692,0.0139717866118477,0.0966100291386239,0.6,0.705882352941177,0.714285714285714,1
"NPTXR","NPTXR",0.016905311925313,-0.000709533218945341,0.0652753028394946,0,0.55,0.411764705882353,0.785714285714286,0
"PQLC2","PQLC2",-0.00991358764372296,0.0249206378528448,0.0627691288541146,0.0286305934904617,0.5,0.529411764705882,0.642857142857143,1
"ZDHHC7","ZDHHC7",0.0327439937634139,-0.0922413888508718,0.0790039538498809,-0.104283437328689,0.6,0.705882352941177,0.714285714285714,0.6
"JARID2","JARID2",0.0542700854016837,0.123391437767102,0.128148738516992,-0.189723407195781,0.6,1,0.928571428571429,1
"ABHD17A","ABHD17A",-0.0940375845288231,0.0232556360371836,-0.0102276062666993,-0.0201000585160551,0.7,0.588235294117647,0.428571428571429,0.4
"MAPK12","MAPK12",0.00272301920635363,0.00337076530447888,0.0394563806638369,0.0284291349178073,0.4,0.529411764705882,0.857142857142857,0.8
"CEP170","CEP170",-0.0834416745618151,-0.0757305398721623,-0.0213673781462859,0.0104803199628069,0.75,0.764705882352941,0.428571428571429,0.6
"MARVELD1","MARVELD1",-0.0139935248551314,-0.0268845838417588,0.035678318360032,-0.00032466847760234,0.7,0.588235294117647,0.642857142857143,0.6
"EXT1","EXT1",0.024168457668887,-0.0539188305532988,0.0920019065189032,-0.00844670523797814,0.55,0.588235294117647,0.571428571428571,0.6
"DENND5A","DENND5A",-0.0104334834728201,-0.00681858923552875,-0.000865054538399708,-0.0162806805071125,0.75,0.529411764705882,0.5,0.6
"AMIGO2","AMIGO2",-0.00761024886431086,-0.171832021415136,-0.129457859028174,0.0384829249745286,0.35,0.705882352941177,0.714285714285714,0.8
